symbol,name2,sector
6534,chbio,process industries
9905,great china metal industries,process industries
1321,ocean plastics,process industries
2107,formosan rubber group,finance
4164,chc healthcare group,distribution services
3049,hannstouch solution incorporated,electronic technology
1582,syncmold enterprise corp,producer manufacturing
6875,pbi,health technology
3526,alltop technology co ltd,electronic technology
1310,taiwan styrene monomer,process industries
3217,argosy research,electronic technology
2387,sunrex technology,electronic technology
3048,edom technology co,distribution services
6184,dafeng tv limited,consumer services
3015,fsp technology inc.,electronic technology
8916,kwong lung enterprise,consumer non-durables
4728,sunmax biotechnology co ltd,health technology
2239,cayman engley industrial co. ltd.,retail trade
6634,sinew,health technology
6891,locus cell,health technology
5234,daxin materials corporation,process industries
6284,inpaq technology co,electronic technology
2706,first hotel,finance
6509,taiwan hopax chems.mfg.co,process industries
2433,huxen corporation,distribution services
2601,first steamship company ltd,transportation
4935,global lighting technologies inc,electronic technology
2397,dfi,electronic technology
8084,chip hope co,electronic technology
1315,tahhsin industrial corp,consumer non-durables
2505,kuoyang construction,finance
6235,waffer technology corp,non-energy minerals
4771,vf,electronic technology
3712,fit holding co ltd,electronic technology
2467,c sun manufacturing co,producer manufacturing
1583,goodway machine corp.,producer manufacturing
6192,lumax international corp,electronic technology
5258,castles tech co ltd,electronic technology
1589,yeong guan energy technology gp(ky),non-energy minerals
4167,savior lifetec corporation,health technology
2644,jssc,producer manufacturing
4960,cheng mei materials technology corp,producer manufacturing
2732,la kaffa international co ltd,consumer services
2012,chun yu works & co,producer manufacturing
8109,p-duke technology co ltd,electronic technology
3130,104 corp,technology services
6706,fittech co ltd,electronic technology
3169,asix electronics corporation ltd,electronic technology
2754,kura sushi asia co ltd,retail trade
3131,grand plastic technology corp,electronic technology
5309,sysgration,electronic technology
6416,caswell inc,electronic technology
2406,gigastorage corp,electronic technology
3028,zenitron corp,distribution services
6535,lumosa therapeutics co ltd,health technology
3265,winstek semiconductor co ltd,commercial services
6838,frmsp,health technology
3141,ultra chip inc,electronic technology
1447,li peng enterprise,process industries
1737,taiyen biotech co,consumer non-durables
3078,channel well technology co.ltd,electronic technology
2030,froch enterprise co,non-energy minerals
6841,efai,technology services
6438,symtek automation asia co ltd,producer manufacturing
5203,cyberlink corp,technology services
2007,yieh hsing enterprise co,non-energy minerals
2729,ttfb company ltd,consumer services
3138,auden techno corp,electronic technology
8183,info-tek corporation,electronic technology
5285,jih lin technology co ltd,producer manufacturing
9927,thye ming industrial co,non-energy minerals
1219,fwusow industry co ltd,consumer non-durables
3029,zero one technology,electronic technology
5512,rich development co,industrial services
3563,machvision inc.,producer manufacturing
3162,united alloy tech,consumer durables
2375,kaimei electronic corp,electronic technology
4768,ingentec corporation,process industries
2546,kedge construction co,industrial services
6112,metaage corporation,technology services
1597,chieftek precision co ltd,producer manufacturing
6125,kenmec mechanical engineering,electronic technology
2478,ta-i technology,electronic technology
5525,sweeten real estate development co,consumer durables
2528,crowell development corp,finance
6582,shin foong specialty and applied ma,process industries
4934,tainergy tech co ltd,electronic technology
1608,hua engineering wire & cable,producer manufacturing
6613,nova technology corp,producer manufacturing
3416,winmate communication inc,electronic technology
6143,netronix inc,technology services
8110,walton advanced engineering inc,electronic technology
8155,allied circuit co ltd,electronic technology
2420,zippy technology corp,electronic technology
5604,chung lien co ltd,transportation
2342,mosel vitelic inc,electronic technology
2514,long bon international co. ltd.,industrial services
6753,lungteh,consumer durables
3679,nishoku technology,process industries
6811,acer e-enabling service business in,technology services
6208,highlight tech corp,producer manufacturing
2233,turvo international co ltd,producer manufacturing
4953,wistron information tech & serv cor,technology services
6920,ppt,electronic technology
2748,fdc international hotels corp,consumer services
8105,giantplus technology co,electronic technology
3530,silicon optronics inc,electronic technology
4979,luxnet corporation,electronic technology
3583,scientech corporation,distribution services
2374,ability enterprise co ltd,consumer durables
6742,vti,electronic technology
6173,prosperity dielectrics co,electronic technology
6120,darwin precisions corporation,electronic technology
6205,chant sincere co,electronic technology
1612,hong tai electronic industrial,producer manufacturing
1527,basso industry,producer manufacturing
1788,hi-clearance inc,health technology
3501,well shin technology co ltd,producer manufacturing
6016,concord securities corp,finance
8083,pro-hawk corp,producer manufacturing
2752,tofu restaurant co ltd,consumer services
6129,princeton technology corp,electronic technology
2466,cosmo electronics,electronic technology
2228,iron force industrial co ltd,producer manufacturing
6021,good finance securities co ltd,finance
4441,ggf,consumer non-durables
3479,avalue technology inc,electronic technology
6263,planet technology corporation,technology services
2459,audix corp,electronic technology
1455,zig sheng industrial co,process industries
1752,nang kuang pharmaceutical co,health technology
8121,acme electronics corporation,electronic technology
2538,kee tai properties,industrial services
1109,hsing ta cement co ltd,non-energy minerals
6743,ampacs corporation,consumer durables
2349,ritek corp,electronic technology
3088,axiomtek co,electronic technology
2527,hung ching development & constr,finance
4163,intai technology corp,producer manufacturing
2485,zinwell,electronic technology
3305,shenmao technology inc,producer manufacturing
3388,topco technologies corp.,distribution services
3289,integrated service technology inc,commercial services
6477,anji technology co ltd,electronic technology
3450,elite advanced laser corp,electronic technology
1515,rexon industrial,consumer durables
8936,kuo toong international,utilities
1268,hi-lai foods co ltd,consumer services
1464,de licacy industrial co,process industries
2701,wan hwa enterprise,finance
8931,ta-yuan cogeneration co,utilities
1535,china ecotek,industrial services
6111,softstar entertainment co ltd,technology services
1217,agv products,consumer non-durables
2640,taiwan taxi co ltd,transportation
1815,fulltech fiber glass corp,electronic technology
5403,dimerco data system corp.,technology services
6672,ventec international group co ltd,electronic technology
1598,dyaco international inc,consumer durables
2493,ampoc far east co,distribution services
1436,hua yu lien development co ltd,consumer durables
2484,siward crystal technology co,electronic technology
1810,hocheng corp,producer manufacturing
6186,shin ruenn development co ltd,electronic technology
4126,pacific hospital supply co,health technology
3693,aic inc,technology services
3624,viking tech corporation,electronic technology
6830,msscorps co ltd,commercial services
8499,top bright holding,producer manufacturing
1437,gtm holdings corporation,finance
6492,senhwa biosciences inc,commercial services
2402,ichia technologies inc,electronic technology
6504,nan liu enterprise co ltd,process industries
2430,tsann kuen enterprise co,consumer durables
