symbol,name2,sector
206650,eubio,health technology
352480,c&c international,consumer non-durables
068400,sk rent a car,finance
108490,robotis,producer manufacturing
256840,bnc,retail trade
033500,dongsung finetec,process industries
097230,hjsc,industrial services
005010,husteel,non-energy minerals
115390,l&l,process industries
009520,posco m-tech,process industries
307750,kukjeon,finance
072710,nongshim holdings,consumer non-durables
034830,koreit,finance
061970,lb semicon,electronic technology
016590,shindaeyang papr,process industries
060980,hl holdings,transportation
058820,cmg pharmaceutical,health technology
024720,kolmar korea holdings,consumer non-durables
001880,samho int,industrial services
048550,sm c&c,commercial services
001390,kgc,process industries
080580,okins,electronic technology
213500,hansolpaper,process industries
034950,kr,commercial services
013120,dongwon,finance
100120,vieworks,health technology
060280,curexo,health technology
001510,sk secu,finance
005500,samjin pharm,health technology
182360,cubeent,commercial services
063170,seoul auction,retail trade
136480,harim,consumer non-durables
271980,jeil pharm,health technology
002960,hankook shell oil,energy minerals
027360,aju ib investment,finance
001500,hmsec,finance
092220,kec,electronic technology
108230,toptec,producer manufacturing
071840,lotte himart,retail trade
002020,kolon corp,retail trade
226950,olix,health technology
084690,daesang holdings,consumer non-durables
093320,kinx,technology services
008350,namsun alum,non-energy minerals
272550,samyang packaging,process industries
009160,simpac,non-energy minerals
002150,dohwa engineering,industrial services
048530,intron bio,health technology
126560,hyundai futurenet,consumer non-durables
377030,maxst,technology services
130660,kepid,electronic technology
217330,cytogen,health technology
265520,ap systems,electronic technology
366030,09women,consumer non-durables
053690,hanmiglobal,industrial services
010690,hwashin,producer manufacturing
037070,paseco,consumer durables
104480,tk chemical,consumer durables
063080,com2us holdings,technology services
034810,haesung,finance
293480,hana pharm,health technology
089600,nasmedia,commercial services
052710,amotech,electronic technology
005810,poongsan holdings,producer manufacturing
099320,si,electronic technology
095720,woongjin thinkbig,consumer services
206640,boditech,health technology
246710,t&r biofab,health technology
004380,samick thk,producer manufacturing
078130,kuk-il paper,process industries
030530,wonik holdings,electronic technology
002990,kumho ind,consumer durables
074610,enplus,consumer durables
088800,ace technologies,electronic technology
001630,chongkundang holdings,health technology
016800,fursys,producer manufacturing
095570,aj networks,finance
100130,dongkuk s&c,non-energy minerals
362320,chungdamglobal,distribution services
000050,kyungbang,process industries
079370,zeus,electronic technology
018470,choil aluminum,non-energy minerals
032620,ubcare,technology services
041830,inbody,health technology
166480,corestemchemon,health technology
078070,ubiquoss holdings,electronic technology
013030,hy-lokco,producer manufacturing
101360,eco&dream,producer manufacturing
016580,whanin pharm,health technology
023410,eugene,non-energy minerals
382840,onejoon,producer manufacturing
200670,humedix,health technology
207760,mr. blue,technology services
040300,ytn,consumer services
394280,openedges technology,technology services
001460,byc,consumer non-durables
321550,tiumbio,health technology
009580,moorim p&p,process industries
402030,konan technology,technology services
126700,hyvision,electronic technology
059090,mico,electronic technology
017940,e1,utilities
000490,daedong corp.,producer manufacturing
037710,gwangju shinsegae,retail trade
031330,samt,electronic technology
232140,yikc,electronic technology
078020,ebest is,finance
108860,selvas ai,technology services
035890,seohee construction,industrial services
001470,sambu const,industrial services
081000,iljin diamond,non-energy minerals
317330,duksan techopia,electronic technology
090360,robostar,producer manufacturing
216080,jetema,health technology
000020,dongwha pharm,health technology
080420,moda-innochips,retail trade
084110,huons global,health technology
000480,chosun refrctr,producer manufacturing
004250,npc,process industries
052400,kona i,electronic technology
002710,tcc steel,producer manufacturing
001200,eugeneis,finance
003580,hlb global,energy minerals
045100,hanyang eng,electronic technology
139990,ajusteel,producer manufacturing
115960,yonwoo,producer manufacturing
001790,ts,consumer non-durables
190510,namuga,electronic technology
121800,vidente,consumer durables
291230,np,commercial services
047820,chorokbaem media,consumer services
054620,aps holdings,electronic technology
055490,tapex,process industries
077500,uniquest,distribution services
068290,samsung publishing,producer manufacturing
006740,youngpoong papr mfg,process industries
009290,kwangdong pharm,health technology
360070,top material,producer manufacturing
001130,daehan flr mill,process industries
002030,asia holdings,non-energy minerals
036800,nicei&t,finance
048870,synergy innovation,health technology
122450,kx,consumer services
260870,sk signet,producer manufacturing
084010,daehan steel,non-energy minerals
002390,handok,health technology
083790,crystalgenomics,health technology
078160,medipost,transportation
347860,alchera,commercial services
241840,astory,consumer services
001780,aluko,non-energy minerals
314130,genome&company,health technology
003200,ilshin spng,process industries
293780,aptabio,health technology
083420,green chemical,process industries
042000,cafe24 corp.,technology services
086980,showbox,consumer services
317400,xi snd,commercial services
054950,jvm,health technology
089970,aptc,producer manufacturing
335890,viol,finance
004980,sungshin cement,non-energy minerals
330860,nepes ark,producer manufacturing
117580,daesungenergy,utilities
297090,cs bearing,producer manufacturing
036890,jinsung,producer manufacturing
003060,aprogen biologics,health technology
084680,e-world,consumer services
382900,bhf,technology services
339770,kyochon f&b,distribution services
035510,shinsegae i&c,technology services
285490,novatech,electronic technology
033160,mkelectron,producer manufacturing
032300,korea pharma,health technology
136490,sunjin,process industries
010580,sm bexel,consumer durables
200880,seoyonehwa,producer manufacturing
025000,kpx chemical,process industries
282880,cowin,producer manufacturing
045390,daeati,producer manufacturing
143160,idis,electronic technology
304100,saltlux,electronic technology
107590,mwh,process industries
084650,labgen,health technology
036530,snt holdings,producer manufacturing
086390,unitest,electronic technology
077360,dshm,producer manufacturing
126340,vinatech,electronic technology
002810,samyung trdg,distribution services
018310,sammok s-form,non-energy minerals
000540,heungkuk f&m ins,finance
023760,hkcapital,finance
160550,new,consumer services
104700,kisco,non-energy minerals
288330,bridge biotherapeutics,health technology
067280,multicampus,commercial services
102260,dongsung chemical,process industries
251370,ymt,electronic technology
006840,ak holdings,process industries
029460,kc,producer manufacturing
086890,isu abxis,health technology
089030,techwing,producer manufacturing
032820,"wooritg, inc.",electronic technology
008060,daeduck elec,electronic technology
043610,genie music,technology services
131370,rsupport,technology services
110790,creas f&c,consumer non-durables
000140,hitejinro holdings,consumer non-durables
123860,anapass,electronic technology
042420,neowiz holdings,technology services
011700,hanshin mach,producer manufacturing
225530,bokwang industry,non-energy minerals
100790,mirae asset venture,finance
263050,eutilex,health technology
297890,hb solution,electronic technology
005720,nexen,consumer durables
094480,galaxiamoneytree,finance
270660,everybot,consumer durables
003610,pangrim,process industries
073490,innowireless,electronic technology
001520,tongyang,non-energy minerals
019680,daekyo,consumer services
065350,ssdeltatech,electronic technology
010170,taihanfiberoptics,producer manufacturing
229640,ls c&s asia,producer manufacturing
051370,interflex,electronic technology
002620,jeil pharma holdings,health technology
017890,kai,process industries
026890,stic investments,producer manufacturing
053610,protec,producer manufacturing
046440,kgmbls,finance
007160,sajo ind,process industries
006060,hs ind,process industries
244460,olipass,health technology
252990,semcns,producer manufacturing
011040,kdpharm,health technology
092190,seoul viosys,electronic technology
091580,sangsin edp,producer manufacturing
125210,amogreentech,producer manufacturing
092230,kpx holdings,process industries
114810,hansol iones,producer manufacturing
192440,spigen korea,electronic technology
083310,lot vacuum,electronic technology
005160,dongkuk,non-energy minerals
052260,hyundai bioland,process industries
399720,gaonchips,electronic technology
018000,unison,producer manufacturing
114190,kangwon energy,producer manufacturing
121440,golfzon newdin holdings,consumer durables
044450,kss line,transportation
003960,sjdr,consumer non-durables
089010,chemtron,process industries
011280,tailim pkg,process industries
035150,baiksan,process industries
053580,webcash,technology services
053300,kica,retail trade
371950,poongwon,electronic technology
006910,bosung power,producer manufacturing
049180,cellumed,distribution services
044340,winix,consumer durables
096240,creverse,consumer services
025320,synopex,electronic technology
251970,pum-tech korea,process industries
064290,intekplus,electronic technology
220100,futurechem,health technology
044490,taewoong,producer manufacturing
273640,ym tech,producer manufacturing
058430,posco steeleon,non-energy minerals
096760,jw holdings,health technology
038290,macrogen,health services
149950,avatec,consumer durables
234340,hecto financial,finance
012320,kyungdong invest,utilities
048910,daewon media,consumer services
015230,daechang forging,producer manufacturing
003570,s&t dynamics,producer manufacturing
348340,neuromeka,producer manufacturing
220260,chemtros,finance
000230,ildong holdings,health technology
001940,kisco holdings,non-energy minerals
086960,mds tech,technology services
035080,gradiant,retail trade
174900,abclon,commercial services
016450,hansae yes24 holdings,consumer non-durables
334970,prestige biologics,health technology
019210,yg-1,producer manufacturing
039570,hdclabs,technology services
078350,hanyang digi,electronic technology
109860,dongil metal,non-energy minerals
000430,daewonkangup,producer manufacturing
088390,innox,consumer durables
000680,ls networks,retail trade
073640,tera science,utilities
019550,sbi investment korea,finance
067990,deutsch motors inc.,producer manufacturing
092130,e-credible,commercial services
079430,hyundai livart,consumer durables
012700,leadcorp,distribution services
056080,yujin robot,consumer durables
267850,asianaidt,technology services
054780,keyeast,consumer services
027710,farmstory,process industries
001250,gs global,distribution services
002780,chinhung int,industrial services
011760,hyundai corp,distribution services
042600,seronics,electronic technology
071970,stx heavy industries,producer manufacturing
001340,paikkwang ind,process industries
214390,kyongbo,health technology
228760,genomictree,health services
058970,emro,commercial services
228850,rayence,health technology
089890,koses,producer manufacturing
083450,gst,producer manufacturing
094820,iljin power,producer manufacturing
015860,iljin holdings,producer manufacturing
036620,gamsung corp.,technology services
002100,kyungnong,process industries
138080,oe solutions,electronic technology
103590,iljin electric,producer manufacturing
038880,ia,electronic technology
123040,"ms autotech co., ltd",consumer durables
001070,taihan textile,process industries
082800,vivozon pharmaceutical,electronic technology
122990,wisol,electronic technology
042370,vitzro tech,producer manufacturing
348150,kobiolabs,health technology
036200,unisem,producer manufacturing
005680,samyoung elec,electronic technology
023450,dongnamchemical,consumer non-durables
031440,sf,distribution services
039440,sti,producer manufacturing
030210,daol sec,finance
234080,jw lifescience,health technology
900290,grt,producer manufacturing
194370,js corp,consumer non-durables
033310,m2n,producer manufacturing
337930,brandxcorp,retail trade
015890,taekyung ind,process industries
200710,adtechnology,miscellaneous
109610,sy,process industries
035810,easyholdings,process industries
018290,vt gmp,consumer non-durables
397030,aprilbio,health technology
001360,samsung pharm,health technology
144960,npp,electronic technology
124560,taewoong logistics,transportation
036630,sejong telecom,communications
119830,itek,commercial services
036560,yppc,producer manufacturing
051160,gaeasoft,commercial services
069920,ise commerce,technology services
194700,novarex,health technology
016610,dbfi,finance
105840,woojin,electronic technology
311690,cj bioscience,technology services
310200,aniplus,consumer services
023910,daihanpharm,health technology
083650,bhi,producer manufacturing
012610,kyung-in synth,process industries
340930,yet,producer manufacturing
004560,hyundai bng steel,non-energy minerals
009680,motonic,producer manufacturing
138580,businesson,technology services
146320,bcnc,electronic technology
004970,silla,process industries
214330,kumho ht,producer manufacturing
214180,hecto innovation,technology services
004700,chokwang leat,process industries
078520,able c&c,consumer non-durables
138610,nibec,health technology
304840,peoplebio,health technology
101530,haitai confectionery,consumer non-durables
036190,geumhwa psc,industrial services
257720,silicon2,retail trade
083930,avaco,electronic technology
216050,incross,commercial services
004710,hansol technics,electronic technology
066980,e& corporation,technology services
204620,global tax free,consumer services
090850,hyundai ezwel,technology services
068930,digital ds,commercial services
306040,sjg,consumer non-durables
070960,yp,consumer services
277880,tsi,producer manufacturing
028100,dong ah e&c,industrial services
100250,chinyang holdings,finance
357230,h.pio,health technology
005860,hanilfeed,process industries
376190,lb lusem,electronic technology
005960,dongbu corporation,industrial services
356860,tlb,electronic technology
214260,raphas,process industries
111710,namhwa industrial,consumer services
061040,rftech,electronic technology
236200,suprema,electronic technology
012030,db,technology services
262260,a pro,producer manufacturing
094280,hyosung itx,commercial services
001270,bookook secu,finance
006620,dongkoo bio & pharma,health technology
074430,aminologics,distribution services
014280,kumkang kind,non-energy minerals
067900,y-entec,transportation
013580,kye-ryong const,industrial services
090350,noroopaint,process industries
060570,dreamus,electronic technology
049950,meerecompany,electronic technology
092070,dnf,producer manufacturing
061250,hwail pharm,health technology
079980,huvis,process industries
067290,jw shinyak,health technology
023600,sambo corr,process industries
171090,sunic system,producer manufacturing
372910,hancom lifecare,health technology
010820,firstec,electronic technology
031980,psk holdings,electronic technology
136540,wins,electronic technology
054450,telechips,electronic technology
176750,duchembio,health technology
068790,dms,producer manufacturing
009410,taeyoung e&c,industrial services
047310,power logics,electronic technology
011500,hannong,consumer non-durables
092730,neopharm,consumer non-durables
370090,furonteer,health technology
159010,asflow,producer manufacturing
006490,inscob,communications
014160,daeyoung pkg,process industries
365270,the curacle,health technology
079810,de&t,electronic technology
007860,seoyon,commercial services
088290,ewon comfortech,consumer durables
161580,philoptics,producer manufacturing
099750,ezcaretech,technology services
